seed,domain,model,group,mae,rmse,r2,spearman,analysis
44,synthetic,direct_no_coordinates,synthetic,0.08353290234821807,0.1997255261596085,0.6640335553575718,0.6510744166096826,area
44,synthetic,direct_no_fiedler,synthetic,0.10135164678541794,0.214441001322227,0.6127027542366872,0.6533133265046719,area
44,synthetic,residual_full,synthetic,0.07583252525782834,0.17882263208495092,0.7306768275629076,0.8052239446155793,area
44,synthetic,residual_no_coordinates,synthetic,0.06917953105051103,0.18013118221122867,0.7267208147288738,0.8102660724436659,area
44,synthetic,residual_no_fiedler,synthetic,0.06939240888909426,0.1861863858278625,0.7080391637326643,0.7989179671948052,area
44,synthetic,spectral,synthetic,0.1333385171958188,0.3344372207098645,0.057984677653579175,0.9088755292116082,area
44,synthetic,summary_mlp,synthetic,0.10326714818812936,0.21719095660513835,0.6027057936551892,0.5427327849347304,area
55,osm,deepsets,cantho,0.08566882967730387,0.13395461502595793,0.9132897816124842,0.8175033563537154,area
55,osm,deepsets,dalat,0.19609482781447454,0.3630641417277456,-0.36454195784639,0.6037476113057813,area
55,osm,deepsets,danang,0.12677653662662103,0.24149172854312462,0.7264690236200777,0.813758341429321,area
55,osm,deepsets,hcmus,0.1046428606109581,0.20663436480233058,0.7932913997374101,0.8425359612179049,area
55,osm,deepsets,viasm,0.11147724793799178,0.20503164304034116,0.8045169932233778,0.7347025202838754,area
55,osm,direct_full,cantho,0.10784449221622396,0.2617611087166302,0.6688954400608272,0.8624269258609953,area
55,osm,direct_full,dalat,0.22043574473217112,0.4221599048650598,-0.8449055846200313,0.6666716837257571,area
55,osm,direct_full,danang,0.18580558624363244,0.3931185600606781,0.275148416048677,0.8561653092468976,area
55,osm,direct_full,hcmus,0.11766504234874539,0.30168850023956084,0.5593731485380395,0.8892117978483216,area
55,osm,direct_full,viasm,0.12970753213159453,0.3095151396372799,0.554517118201703,0.8115879542083769,area
55,osm,direct_no_coordinates,cantho,0.09361440872765069,0.23637961827611617,0.7299930315038627,0.8763935533766266,area
55,osm,direct_no_coordinates,dalat,0.21464115037910625,0.41209285742555873,-0.7579655222567636,0.6639307885495858,area
55,osm,direct_no_coordinates,danang,0.17476492232422086,0.3803866711185025,0.3213394934646636,0.8630525426814102,area
55,osm,direct_no_coordinates,hcmus,0.10116387327100367,0.2776140221833678,0.6268905542850178,0.90127488064034,area
55,osm,direct_no_coordinates,viasm,0.08962574714480727,0.24544622311822442,0.7198568976718484,0.8164738554065549,area
55,osm,direct_no_fiedler,cantho,0.07802595615400709,0.21003171998089923,0.7868306815619412,0.8787803204684109,area
55,osm,direct_no_fiedler,dalat,0.16894255788393303,0.3625072314510319,-0.36035898013401857,0.6778580060595052,area
55,osm,direct_no_fiedler,danang,0.11422330541192402,0.2973006036019378,0.5854340991020488,0.8695700695739365,area
55,osm,direct_no_fiedler,hcmus,0.09058054830483485,0.2561113632562892,0.6824507123810613,0.9072654899251742,area
55,osm,direct_no_fiedler,viasm,0.08012139316055027,0.2301927251152795,0.7535944900012698,0.8161070301269,area
55,osm,residual_full,cantho,0.08214852516001284,0.22436439243913675,0.7567444339866944,0.9229994754331999,area
55,osm,residual_full,dalat,0.21405658870266805,0.4140880107054035,-0.7750291582937927,0.670267411112763,area
55,osm,residual_full,danang,0.16209540100457287,0.3584271135894581,0.3974352730212738,0.868007362524886,area
55,osm,residual_full,hcmus,0.10048574484306032,0.2738758051792501,0.6368711269673009,0.9164778768630693,area
55,osm,residual_full,viasm,0.09222376085460826,0.2499158067004355,0.7095611710165864,0.8601997029069332,area
55,osm,residual_no_coordinates,cantho,0.04153209226907025,0.11915123523180904,0.9313955926647559,0.938140915621088,area
55,osm,residual_no_coordinates,dalat,0.19321935415114055,0.3787224521992607,-0.48478059886666025,0.67689419412989,area
55,osm,residual_no_coordinates,danang,0.11727060743797668,0.29435828779843265,0.5935992210493974,0.8856232415834675,area
55,osm,residual_no_coordinates,hcmus,0.08534835946869204,0.24330489084863405,0.7134138981275768,0.9241311196743497,area
55,osm,residual_no_coordinates,viasm,0.06648345573415101,0.20694871970470446,0.8008443120994334,0.9021636713901,area
55,osm,residual_no_fiedler,cantho,0.033096674656467505,0.09436181448902589,0.9569723640371949,0.9369472274841635,area
55,osm,residual_no_fiedler,dalat,0.16637038987602223,0.35855276016306864,-0.33084145071900517,0.6186526602325053,area
55,osm,residual_no_fiedler,danang,0.08128587439924637,0.2407581738803349,0.728128253751896,0.8769826164836058,area
55,osm,residual_no_fiedler,hcmus,0.06758596287419477,0.207795048836751,0.7909626756837758,0.8668013661487775,area
55,osm,residual_no_fiedler,viasm,0.06894565194675671,0.2047757941392853,0.8050045560857969,0.8918846026168018,area
55,osm,spectral,cantho,0.4284933068856459,0.6218607760476025,-0.8687071524483863,0.46922921111385374,area
55,osm,spectral,dalat,0.8098590054578116,0.8646318996665526,-6.73896152520062,0.21427716091412397,area
55,osm,spectral,danang,0.5823222169817923,0.7403520882333052,-1.570861064123728,0.329606249425852,area
55,osm,spectral,hcmus,0.6273779605288352,0.7707562238653647,-1.8759910339170718,0.385458162964079,area
55,osm,spectral,viasm,0.4110642737461383,0.6170747278903658,-0.7706908668736272,0.3884121591150088,area
55,osm,summary_mlp,cantho,0.2778938286193979,0.3955761420261717,0.2438375623619944,0.847303668447479,area
55,osm,summary_mlp,dalat,0.16641711419832705,0.3272927642843278,-0.10890154139074015,0.5961824332018366,area
55,osm,summary_mlp,danang,0.5047016401280231,0.6363447106787438,-0.8992707185749726,0.8225899003724908,area
55,osm,summary_mlp,hcmus,0.5582787747652027,0.6836254192499854,-1.2625065883444608,0.8481700909071985,area
55,osm,summary_mlp,viasm,0.4101608508315324,0.6059812421220955,-0.7075978071963691,0.7722254296233838,area
55,synthetic,deepsets,synthetic,0.09241160343077999,0.17479215218517766,0.663062415844153,0.22333996760995614,area
55,synthetic,direct_full,synthetic,0.05900810292242144,0.14370393604924245,0.7722581074729263,0.5738882377073163,area
55,synthetic,direct_no_coordinates,synthetic,0.06459161747702427,0.15386148741421096,0.7389249011229502,0.5704911649468367,area
55,synthetic,direct_no_fiedler,synthetic,0.06644246184970844,0.14055035706153396,0.7821440104506893,0.5726205876044458,area
55,synthetic,residual_full,synthetic,0.04553254568902159,0.12847415708167098,0.8179724381599968,0.7673223650128683,area
55,synthetic,residual_no_coordinates,synthetic,0.04924243408401852,0.11976419119453527,0.8418170866742478,0.7594539113070187,area
55,synthetic,residual_no_fiedler,synthetic,0.05886901083564012,0.13335250767790396,0.8038862825898657,0.7422695929070097,area
55,synthetic,spectral,synthetic,0.1081276393068101,0.29667359025021844,0.029348404514569548,0.8479487840445331,area
55,synthetic,summary_mlp,synthetic,0.09388057134458334,0.20389887295051867,0.5415043195112783,0.41319828884808396,area
